commission_id,timestamp,client_id,partner_id,trade_id,commission_amount,currency,is_fraudulent
CM_0001132,2022-09-07 10:51:00,C_000146,P_0040,T_0001132,546.0865,Euro,True
CM_0001133,2022-09-07 11:02:00,C_000874,P_0164,T_0001133,15.265500000000001,US Dollar,False
CM_0001134,2022-09-07 11:04:00,C_000130,P_0007,T_0001134,614.277,US Dollar,True
CM_0001135,2022-09-07 11:04:00,C_002007,P_0077,T_0001135,967.0280000000001,US Dollar,True
CM_0001136,2022-09-07 11:22:00,C_000874,P_0164,T_0001136,4.275,US Dollar,False
CM_0001137,2022-09-07 11:34:00,C_000265,P_0174,T_0001137,22.0075,Euro,False
CM_0001138,2022-09-07 11:44:00,C_000739,P_0019,T_0001138,848.5645000000001,US Dollar,True
CM_0001139,2022-09-07 11:52:00,C_000011,P_0152,T_0001139,1408.0525,Mexican Peso,False
CM_0001140,2022-09-07 12:00:00,C_000639,P_0085,T_0001140,233.4,US Dollar,False
CM_0001141,2022-09-07 12:04:00,C_000642,P_0085,T_0001141,37.68,US Dollar,False
CM_0001142,2022-09-07 12:06:00,C_000403,P_0033,T_0001142,479.413,Euro,True
CM_0001143,2022-09-07 12:07:00,C_000654,P_0085,T_0001143,138.27100000000002,US Dollar,False
CM_0001144,2022-09-07 12:11:00,C_000645,P_0085,T_0001144,110.506,US Dollar,False
CM_0001145,2022-09-07 12:11:00,C_000644,P_0085,T_0001145,30.55,US Dollar,False
CM_0001146,2022-09-07 12:13:00,C_000916,P_0164,T_0001146,1176.1165,US Dollar,False
CM_0001147,2022-09-07 12:21:00,C_000638,P_0085,T_0001147,212.62800000000004,US Dollar,False
CM_0001148,2022-09-07 12:22:00,C_000963,P_0019,T_0001148,72.848,US Dollar,True
CM_0001149,2022-09-07 12:22:00,C_000637,P_0085,T_0001149,100.305,US Dollar,False
CM_0001150,2022-09-07 12:22:00,C_000643,P_0085,T_0001150,163.86450000000002,US Dollar,False
CM_0001151,2022-09-07 12:27:00,C_000317,P_0040,T_0001151,128.0855,Euro,True
CM_0001152,2022-09-07 12:33:00,C_000478,P_0115,T_0001152,4.6635,US Dollar,False
CM_0001153,2022-09-07 12:34:00,C_000824,P_0185,T_0001153,506.123,Euro,True
CM_0001154,2022-09-07 12:39:00,C_000161,P_0082,T_0001154,820.991,Euro,True
CM_0001155,2022-09-07 12:52:00,C_000991,P_0117,T_0001155,309.824,Swiss Franc,True
CM_0001156,2022-09-07 12:56:00,C_000478,P_0115,T_0001156,3.8145000000000007,US Dollar,False
CM_0001157,2022-09-07 13:02:00,C_000597,P_0036,T_0001157,637.7205,Euro,True
CM_0001158,2022-09-07 13:09:00,C_000193,P_0106,T_0001158,4740.9365,Euro,True
CM_0001159,2022-09-07 13:17:00,C_001704,P_0007,T_0001159,625.7640000000001,US Dollar,True
CM_0001160,2022-09-07 13:34:00,C_000177,P_0082,T_0001160,406.629,Euro,True
CM_0001161,2022-09-07 13:44:00,C_000663,P_0185,T_0001161,453.3655,Euro,True
CM_0001162,2022-09-07 14:04:00,C_002027,P_0031,T_0001162,194.583,Euro,False
CM_0001163,2022-09-07 14:05:00,C_000305,P_0194,T_0001163,140.66150000000002,US Dollar,False
CM_0001164,2022-09-07 14:07:00,C_002024,P_0031,T_0001164,83.322,Euro,False
CM_0001165,2022-09-07 14:10:00,C_002026,P_0031,T_0001165,17.166999999999998,Euro,False
CM_0001166,2022-09-07 14:10:00,C_002025,P_0031,T_0001166,131.7655,Euro,False
CM_0001167,2022-09-07 14:13:00,C_002020,P_0031,T_0001167,178.6745,Euro,False
CM_0001168,2022-09-07 14:14:00,C_002022,P_0031,T_0001168,116.17349999999999,Euro,False
CM_0001169,2022-09-07 14:16:00,C_000158,P_0033,T_0001169,473.096,Euro,True
CM_0001170,2022-09-07 14:16:00,C_000307,P_0194,T_0001170,24.3305,US Dollar,False
CM_0001171,2022-09-07 14:18:00,C_000302,P_0194,T_0001171,214.51550000000003,US Dollar,False
CM_0001172,2022-09-07 14:19:00,C_002021,P_0031,T_0001172,58.588,Euro,False
CM_0001173,2022-09-07 14:21:00,C_000303,P_0194,T_0001173,67.07350000000001,US Dollar,False
CM_0001174,2022-09-07 14:22:00,C_000304,P_0194,T_0001174,11.893500000000001,US Dollar,False
CM_0001175,2022-09-07 14:22:00,C_000194,P_0057,T_0001175,2.5445,US Dollar,False
CM_0001176,2022-09-07 14:24:00,C_000308,P_0194,T_0001176,196.731,US Dollar,False
CM_0001177,2022-09-07 14:24:00,C_002023,P_0031,T_0001177,186.179,Euro,False
CM_0001178,2022-09-07 14:26:00,C_000306,P_0194,T_0001178,102.203,US Dollar,False
CM_0001179,2022-09-07 14:36:00,C_000204,P_0033,T_0001179,449.49750000000006,Euro,True
CM_0001180,2022-09-07 14:37:00,C_000037,P_0185,T_0001180,275.259,Euro,True
CM_0001181,2022-09-07 14:39:00,C_001941,P_0066,T_0001181,940.9594999999999,US Dollar,True
CM_0001182,2022-09-07 14:56:00,C_001961,P_0005,T_0001182,1596.5325000000003,Saudi Riyal,True
CM_0001183,2022-09-07 15:00:00,C_001440,P_0036,T_0001183,648.3325,Euro,True
CM_0001184,2022-09-07 15:01:00,C_000484,P_0189,T_0001184,149.497,Euro,False
CM_0001185,2022-09-07 15:03:00,C_000480,P_0189,T_0001185,76.15,Euro,False
CM_0001186,2022-09-07 15:08:00,C_000482,P_0189,T_0001186,205.17950000000002,Euro,False
CM_0001187,2022-09-07 15:11:00,C_001062,P_0145,T_0001187,12.554000000000002,UK Pound,False
CM_0001188,2022-09-07 15:13:00,C_000022,P_0171,T_0001188,3560.2934999999998,Saudi Riyal,True
CM_0001189,2022-09-07 15:19:00,C_000486,P_0189,T_0001189,79.3045,Euro,False
CM_0001190,2022-09-07 15:25:00,C_000485,P_0189,T_0001190,115.71700000000001,Euro,False
CM_0001191,2022-09-07 15:26:00,C_000481,P_0189,T_0001191,186.41700000000003,Euro,False
CM_0001192,2022-09-07 15:27:00,C_000483,P_0189,T_0001192,96.8845,Euro,False
CM_0001193,2022-09-07 15:28:00,C_001577,P_0106,T_0001193,4820.784500000001,Euro,True
CM_0001194,2022-09-07 15:39:00,C_001203,P_0077,T_0001194,581.2265000000001,US Dollar,True
CM_0001195,2022-09-07 15:39:00,C_002044,P_0043,T_0001195,680.2915,US Dollar,True
CM_0001196,2022-09-07 16:02:00,C_000101,P_0198,T_0001196,19.831000000000003,US Dollar,False
CM_0001197,2022-09-07 16:12:00,C_001185,P_0159,T_0001197,871.3545,Canadian Dollar,False
CM_0001198,2022-09-07 16:19:00,C_000445,P_0182,T_0001198,675.0930000000001,Euro,True
CM_0001199,2022-09-07 16:30:00,C_000276,P_0141,T_0001199,893.4735000000001,US Dollar,True
CM_0001200,2022-09-07 16:33:00,C_000648,P_0095,T_0001200,211.198,US Dollar,False
CM_0001201,2022-09-07 16:33:00,C_000647,P_0095,T_0001201,73.54950000000001,US Dollar,False
CM_0001202,2022-09-07 16:41:00,C_000646,P_0095,T_0001202,49.115,US Dollar,False
CM_0001203,2022-09-07 16:42:00,C_000652,P_0095,T_0001203,38.1695,US Dollar,False
CM_0001204,2022-09-07 16:47:00,C_000650,P_0095,T_0001204,41.541500000000006,US Dollar,False
CM_0001205,2022-09-07 16:52:00,C_000653,P_0095,T_0001205,206.88200000000003,US Dollar,False
CM_0001206,2022-09-07 16:55:00,C_001894,P_0183,T_0001206,579.9195,Euro,True
CM_0001207,2022-09-07 16:56:00,C_000057,P_0182,T_0001207,628.5705,Euro,False
CM_0001208,2022-09-07 16:59:00,C_000651,P_0095,T_0001208,99.436,US Dollar,False
CM_0001209,2022-09-07 17:03:00,C_001650,P_0036,T_0001209,7.497,Euro,True
CM_0001210,2022-09-07 17:12:00,C_001239,P_0003,T_0001210,19.826,Australian Dollar,False
CM_0001211,2022-09-07 17:13:00,C_001238,P_0003,T_0001211,14.906500000000001,Australian Dollar,False
CM_0001212,2022-09-07 17:14:00,C_001236,P_0003,T_0001212,18.655,Australian Dollar,False
CM_0001213,2022-09-07 17:15:00,C_000569,P_0134,T_0001213,796.207,US Dollar,True
CM_0001214,2022-09-07 17:16:00,C_001234,P_0003,T_0001214,227.624,Australian Dollar,False
CM_0001215,2022-09-07 17:17:00,C_001240,P_0003,T_0001215,318.202,Australian Dollar,False
CM_0001216,2022-09-07 17:21:00,C_001241,P_0003,T_0001216,321.56350000000003,Australian Dollar,False
CM_0001217,2022-09-07 17:22:00,C_001592,P_0106,T_0001217,363.1035,Euro,True
CM_0001218,2022-09-07 17:25:00,C_001235,P_0003,T_0001218,123.71700000000001,Australian Dollar,False
CM_0001219,2022-09-07 17:29:00,C_001233,P_0003,T_0001219,199.716,Australian Dollar,False
CM_0001220,2022-09-07 17:39:00,C_001173,P_0199,T_0001220,135.58,Canadian Dollar,False
CM_0001221,2022-09-07 17:47:00,C_001805,P_0117,T_0001221,595.0615,Swiss Franc,True
CM_0001222,2022-09-07 17:48:00,C_000102,P_0040,T_0001222,901.5125,Euro,True
CM_0001223,2022-09-07 17:50:00,C_000027,P_0126,T_0001223,506.8140000000001,Euro,False
CM_0001224,2022-09-07 17:58:00,C_001317,P_0177,T_0001224,295.48,Euro,True
CM_0001225,2022-09-07 18:08:00,C_001585,P_0117,T_0001225,744.681,Swiss Franc,True
CM_0001226,2022-09-07 18:47:00,C_001244,P_0131,T_0001226,258.3785,Australian Dollar,False
CM_0001227,2022-09-07 18:51:00,C_001859,P_0182,T_0001227,62.55850000000001,Euro,True
CM_0001228,2022-09-07 19:02:00,C_001346,P_0171,T_0001228,3600.5905000000002,Saudi Riyal,True
CM_0001229,2022-09-07 19:02:00,C_001345,P_0131,T_0001229,443.03850000000006,Australian Dollar,False
CM_0001230,2022-09-07 19:14:00,C_000810,P_0185,T_0001230,846.157,Euro,True
CM_0001231,2022-09-07 19:25:00,C_000119,P_0043,T_0001231,686.7945,US Dollar,True
CM_0001232,2022-09-07 19:30:00,C_001920,P_0171,T_0001232,210.246,Saudi Riyal,False
CM_0001233,2022-09-07 19:57:00,C_001020,P_0183,T_0001233,511.90200000000004,Euro,True
CM_0001234,2022-09-07 20:02:00,C_002158,P_0171,T_0001234,206.92100000000002,Saudi Riyal,True
CM_0001235,2022-09-07 20:11:00,C_000517,P_0185,T_0001235,837.6415000000002,Euro,True
CM_0001236,2022-09-07 20:14:00,C_001498,P_0154,T_0001236,68.592,US Dollar,False
CM_0001237,2022-09-07 20:29:00,C_001130,P_0145,T_0001237,12.756,UK Pound,False
CM_0001238,2022-09-07 20:51:00,C_001269,P_0066,T_0001238,947.9504999999999,US Dollar,True
CM_0001239,2022-09-07 21:09:00,C_001039,P_0183,T_0001239,344.52750000000003,Euro,True
CM_0001240,2022-09-07 21:34:00,C_001741,P_0162,T_0001240,141.9315,Swiss Franc,False
CM_0001241,2022-09-07 21:37:00,C_001746,P_0162,T_0001241,82.68900000000001,Swiss Franc,False
CM_0001242,2022-09-07 21:37:00,C_001743,P_0162,T_0001242,195.1595,Swiss Franc,False
CM_0001243,2022-09-07 21:41:00,C_001749,P_0162,T_0001243,129.824,Swiss Franc,False
CM_0001244,2022-09-07 21:44:00,C_001742,P_0162,T_0001244,25.713,Swiss Franc,False
CM_0001245,2022-09-07 21:45:00,C_001744,P_0162,T_0001245,35.0165,Swiss Franc,False
CM_0001246,2022-09-07 21:46:00,C_000601,P_0183,T_0001246,347.76800000000003,Euro,True
CM_0001247,2022-09-07 21:47:00,C_001745,P_0162,T_0001247,107.7895,Swiss Franc,False
CM_0001248,2022-09-07 21:48:00,C_001748,P_0162,T_0001248,56.685500000000005,Swiss Franc,False
CM_0001249,2022-09-07 21:48:00,C_001747,P_0162,T_0001249,211.24650000000003,Swiss Franc,False
CM_0001250,2022-09-07 21:50:00,C_001751,P_0162,T_0001250,9.245000000000001,Swiss Franc,False
CM_0001251,2022-09-07 21:57:00,C_001750,P_0162,T_0001251,165.793,Swiss Franc,False
CM_0001252,2022-09-07 22:31:00,C_000748,P_0136,T_0001252,1300.592,Rupee,False
CM_0001253,2022-09-07 22:31:00,C_000744,P_0136,T_0001253,9930.058500000001,Rupee,False
CM_0001254,2022-09-07 22:36:00,C_000746,P_0136,T_0001254,4133.9345,Rupee,False
CM_0001255,2022-09-07 22:41:00,C_000743,P_0136,T_0001255,4991.280500000001,Rupee,False
CM_0001256,2022-09-07 22:41:00,C_000745,P_0136,T_0001256,16631.3465,Rupee,False
CM_0001257,2022-09-07 22:47:00,C_000749,P_0136,T_0001257,4161.344,Rupee,False
CM_0001258,2022-09-07 22:49:00,C_000747,P_0136,T_0001258,5569.1125,Rupee,False
CM_0001259,2022-09-07 22:58:00,C_000750,P_0136,T_0001259,11690.348,Rupee,False
CM_0001260,2022-09-07 23:01:00,C_001960,P_0100,T_0001260,561.507,Saudi Riyal,True
CM_0001261,2022-09-07 23:10:00,C_001436,P_0019,T_0001261,273.647,US Dollar,True
CM_0001262,2022-09-07 23:26:00,C_001273,P_0177,T_0001262,294.406,Euro,True
CM_0001263,2022-09-07 23:46:00,C_000184,P_0066,T_0001263,97.95100000000001,US Dollar,False
CM_0001264,2022-09-08 00:00:00,C_001484,P_0069,T_0001264,2066.8285,Yen,False
CM_0001265,2022-09-08 00:02:00,C_001489,P_0069,T_0001265,24107.115,Yen,False
CM_0001266,2022-09-08 00:11:00,C_000465,P_0040,T_0001266,490.408,Euro,True
CM_0001267,2022-09-08 00:13:00,C_001481,P_0069,T_0001267,23787.959000000003,Yen,False
CM_0001268,2022-09-08 00:15:00,C_001480,P_0069,T_0001268,6979.135000000001,Yen,False
CM_0001269,2022-09-08 00:20:00,C_001482,P_0069,T_0001269,18697.1375,Yen,False
CM_0001270,2022-09-08 00:21:00,C_001490,P_0069,T_0001270,14155.997000000001,Yen,False
CM_0001271,2022-09-08 00:24:00,C_001491,P_0069,T_0001271,24974.397,Yen,False
CM_0001272,2022-09-08 00:26:00,C_001487,P_0069,T_0001272,12931.6465,Yen,False
CM_0001273,2022-09-08 00:26:00,C_001483,P_0069,T_0001273,20211.5925,Yen,False
CM_0001274,2022-09-08 00:29:00,C_001485,P_0069,T_0001274,15703.016000000001,Yen,False
CM_0001275,2022-09-08 01:00:00,C_001828,P_0190,T_0001275,3.122,US Dollar,False
CM_0001276,2022-09-08 01:08:00,C_002054,P_0048,T_0001276,238.163,US Dollar,False
CM_0001277,2022-09-08 01:14:00,C_002065,P_0048,T_0001277,115.66,US Dollar,False
CM_0001278,2022-09-08 01:17:00,C_002050,P_0048,T_0001278,171.06050000000002,US Dollar,False
CM_0001279,2022-09-08 01:21:00,C_002051,P_0048,T_0001279,7.456,US Dollar,False
CM_0001280,2022-09-08 01:24:00,C_002058,P_0048,T_0001280,212.539,US Dollar,False
CM_0001281,2022-09-08 01:25:00,C_002047,P_0048,T_0001281,35.467000000000006,US Dollar,False
CM_0001282,2022-09-08 01:25:00,C_002063,P_0048,T_0001282,130.322,US Dollar,False
CM_0001283,2022-09-08 01:28:00,C_002059,P_0048,T_0001283,226.35850000000002,US Dollar,False
CM_0001284,2022-09-08 01:28:00,C_001705,P_0106,T_0001284,363.398,Euro,True
CM_0001285,2022-09-08 01:29:00,C_002049,P_0048,T_0001285,117.7355,US Dollar,False
CM_0001286,2022-09-08 01:29:00,C_002061,P_0048,T_0001286,145.87300000000002,US Dollar,False
CM_0001287,2022-09-08 01:47:00,C_000129,P_0082,T_0001287,404.618,Euro,True
CM_0001288,2022-09-08 01:58:00,C_000210,P_0019,T_0001288,7.330500000000001,US Dollar,False
CM_0001289,2022-09-08 02:05:00,C_001031,P_0109,T_0001289,1280.429,Euro,False
CM_0001290,2022-09-08 02:10:00,C_001033,P_0109,T_0001290,83.07900000000001,Euro,False
CM_0001291,2022-09-08 02:13:00,C_001036,P_0109,T_0001291,1724.3000000000002,Euro,False
CM_0001292,2022-09-08 02:14:00,C_001038,P_0109,T_0001292,1551.5105,Euro,False
CM_0001293,2022-09-08 02:17:00,C_001034,P_0109,T_0001293,790.0375,Euro,False
CM_0001294,2022-09-08 02:20:00,C_001035,P_0109,T_0001294,716.9520000000001,Euro,False
CM_0001295,2022-09-08 02:27:00,C_001037,P_0109,T_0001295,668.8270000000001,Euro,False
CM_0001296,2022-09-08 02:29:00,C_001032,P_0109,T_0001296,258.9785,Euro,False
CM_0001297,2022-09-08 03:23:00,C_000133,P_0057,T_0001297,2.5090000000000003,US Dollar,False
CM_0001298,2022-09-08 03:33:00,C_000528,P_0122,T_0001298,164.2305,US Dollar,False
CM_0001299,2022-09-08 03:35:00,C_000529,P_0122,T_0001299,112.70050000000002,US Dollar,False
CM_0001300,2022-09-08 03:40:00,C_000543,P_0122,T_0001300,139.5455,US Dollar,False
CM_0001301,2022-09-08 03:46:00,C_000539,P_0122,T_0001301,131.953,US Dollar,False
CM_0001302,2022-09-08 03:47:00,C_000530,P_0122,T_0001302,231.08850000000004,US Dollar,False
CM_0001303,2022-09-08 03:57:00,C_000526,P_0122,T_0001303,85.063,US Dollar,False
CM_0001304,2022-09-08 03:59:00,C_000527,P_0122,T_0001304,99.58800000000001,US Dollar,False
CM_0001305,2022-09-08 04:04:00,C_001439,P_0106,T_0001305,148.684,Euro,True
CM_0001306,2022-09-08 05:16:00,C_001588,P_0019,T_0001306,7.2620000000000005,US Dollar,True
CM_0001307,2022-09-08 05:43:00,C_001062,P_0145,T_0001307,12.554000000000002,UK Pound,False
CM_0001308,2022-09-08 06:07:00,C_000510,P_0010,T_0001308,0.6960000000000001,US Dollar,False
CM_0001309,2022-09-08 06:08:00,C_001456,P_0183,T_0001309,546.638,Euro,True
CM_0001310,2022-09-08 06:12:00,C_001562,P_0177,T_0001310,70.8875,Euro,True
CM_0001311,2022-09-08 06:24:00,C_000510,P_0010,T_0001311,19.394000000000002,US Dollar,False
CM_0001312,2022-09-08 06:34:00,C_001832,P_0066,T_0001312,99.7095,US Dollar,True
CM_0001313,2022-09-08 06:50:00,C_001794,P_0183,T_0001313,544.5575,Euro,True
CM_0001314,2022-09-08 07:10:00,C_001112,P_0185,T_0001314,317.7305,Euro,True
CM_0001315,2022-09-08 07:31:00,C_001438,P_0182,T_0001315,61.652,Euro,True
CM_0001316,2022-09-08 07:43:00,C_000294,P_0040,T_0001316,495.74399999999997,Euro,True
CM_0001317,2022-09-08 07:58:00,C_000243,P_0134,T_0001317,754.0630000000001,US Dollar,True
CM_0001318,2022-09-08 08:07:00,C_000065,P_0040,T_0001318,574.9625,Euro,True
CM_0001319,2022-09-08 08:22:00,C_000117,P_0082,T_0001319,394.3555,Euro,True
CM_0001320,2022-09-08 08:32:00,C_000397,P_0041,T_0001320,847.6165000000001,US Dollar,True
CM_0001321,2022-09-08 09:15:00,C_002008,P_0117,T_0001321,670.336,Swiss Franc,True
CM_0001322,2022-09-08 09:39:00,C_000143,P_0082,T_0001322,416.7695,Euro,True
CM_0001323,2022-09-08 09:44:00,C_001652,P_0083,T_0001323,2777.311,US Dollar,True
CM_0001324,2022-09-08 09:48:00,C_001152,P_0177,T_0001324,72.122,Euro,True
CM_0001325,2022-09-08 10:38:00,C_001841,P_0177,T_0001325,679.8295,Euro,True
CM_0001326,2022-09-08 11:02:00,C_002041,P_0177,T_0001326,676.4905,Euro,True
CM_0001327,2022-09-08 11:02:00,C_002041,P_0177,T_0001327,14.996500000000001,Euro,False
CM_0001328,2022-09-08 11:11:00,C_001687,P_0077,T_0001328,579.783,US Dollar,True
CM_0001329,2022-09-08 11:24:00,C_001910,P_0005,T_0001329,694.803,Saudi Riyal,True
CM_0001330,2022-09-08 11:37:00,C_001361,P_0128,T_0001330,267.652,Australian Dollar,False
CM_0001331,2022-09-08 11:43:00,C_001363,P_0128,T_0001331,227.99050000000003,Australian Dollar,False
CM_0001332,2022-09-08 11:44:00,C_001362,P_0128,T_0001332,33.5575,Australian Dollar,False
CM_0001333,2022-09-08 11:44:00,C_001364,P_0128,T_0001333,43.828500000000005,Australian Dollar,False
CM_0001334,2022-09-08 11:45:00,C_001580,P_0015,T_0001334,137.18050000000002,US Dollar,True
CM_0001335,2022-09-08 11:47:00,C_001360,P_0128,T_0001335,36.912,Australian Dollar,False
CM_0001336,2022-09-08 11:47:00,C_001357,P_0128,T_0001336,113.636,Australian Dollar,False
CM_0001337,2022-09-08 11:54:00,C_001359,P_0128,T_0001337,75.0055,Australian Dollar,False
CM_0001338,2022-09-08 11:55:00,C_001358,P_0128,T_0001338,54.7145,Australian Dollar,False
CM_0001339,2022-09-08 12:06:00,C_001211,P_0083,T_0001339,337812.90650000004,US Dollar,True
CM_0001340,2022-09-08 12:27:00,C_001461,P_0120,T_0001340,1.616,Euro,True
CM_0001341,2022-09-08 12:57:00,C_001253,P_0185,T_0001341,313.42550000000006,Euro,True
CM_0001342,2022-09-08 13:03:00,C_001718,P_0043,T_0001342,529.1125000000001,US Dollar,True
CM_0001343,2022-09-08 13:04:00,C_001531,P_0183,T_0001343,361.08500000000004,Euro,True
CM_0001344,2022-09-08 13:06:00,C_000615,P_0041,T_0001344,834.826,US Dollar,True
CM_0001345,2022-09-08 13:07:00,C_000957,P_0177,T_0001345,14.775,Euro,True
CM_0001346,2022-09-08 13:40:00,C_000312,P_0083,T_0001346,342209.87250000006,US Dollar,True
CM_0001347,2022-09-08 13:52:00,C_001638,P_0106,T_0001347,150.69050000000001,Euro,True
CM_0001348,2022-09-08 13:53:00,C_001958,P_0005,T_0001348,693.2305000000001,Saudi Riyal,True
CM_0001349,2022-09-08 14:16:00,C_001125,P_0182,T_0001349,845.1455000000001,Euro,True
CM_0001350,2022-09-08 14:39:00,C_000011,P_0152,T_0001350,216595.165,Mexican Peso,False
CM_0001351,2022-09-08 14:41:00,C_001933,P_0183,T_0001351,365.0185,Euro,True
CM_0001352,2022-09-08 14:45:00,C_000011,P_0152,T_0001352,216504.21250000002,Mexican Peso,False
CM_0001353,2022-09-08 14:53:00,C_000454,P_0040,T_0001353,572.057,Euro,True
CM_0001354,2022-09-08 14:55:00,C_001078,P_0134,T_0001354,759.4105,US Dollar,True
CM_0001355,2022-09-08 15:05:00,C_000407,P_0040,T_0001355,631.2285,Euro,True
CM_0001356,2022-09-08 15:24:00,C_000040,P_0141,T_0001356,261.6245,US Dollar,True
CM_0001357,2022-09-08 15:27:00,C_001185,P_0159,T_0001357,28.2375,Canadian Dollar,False
CM_0001358,2022-09-08 15:33:00,C_000128,P_0064,T_0001358,244.0585,US Dollar,False
CM_0001359,2022-09-08 15:51:00,C_000020,P_0131,T_0001359,1238.0430000000001,Australian Dollar,True
CM_0001360,2022-09-08 16:01:00,C_001097,P_0032,T_0001360,9.419,US Dollar,False
CM_0001361,2022-09-08 16:02:00,C_001089,P_0032,T_0001361,15.336000000000002,US Dollar,False
CM_0001362,2022-09-08 16:02:00,C_001583,P_0183,T_0001362,245.56799999999998,Euro,True
CM_0001363,2022-09-08 16:06:00,C_001090,P_0032,T_0001363,66.09500000000001,US Dollar,False
CM_0001364,2022-09-08 16:10:00,C_001091,P_0032,T_0001364,76.217,US Dollar,False
CM_0001365,2022-09-08 16:14:00,C_001094,P_0032,T_0001365,227.65200000000002,US Dollar,False
CM_0001366,2022-09-08 16:18:00,C_001095,P_0032,T_0001366,140.0205,US Dollar,False
CM_0001367,2022-09-08 16:21:00,C_001093,P_0032,T_0001367,9.496,US Dollar,False
CM_0001368,2022-09-08 16:22:00,C_001098,P_0032,T_0001368,27.848000000000003,US Dollar,False
CM_0001369,2022-09-08 16:22:00,C_001344,P_0066,T_0001369,221.75400000000002,US Dollar,True
CM_0001370,2022-09-08 16:23:00,C_001092,P_0032,T_0001370,232.531,US Dollar,False
CM_0001371,2022-09-08 16:27:00,C_001096,P_0032,T_0001371,48.724000000000004,US Dollar,False
CM_0001372,2022-09-08 16:27:00,C_000104,P_0067,T_0001372,6.3585,US Dollar,False
CM_0001373,2022-09-08 16:35:00,C_001493,P_0183,T_0001373,241.842,Euro,True
CM_0001374,2022-09-08 16:37:00,C_001911,P_0131,T_0001374,1055.9530000000002,Australian Dollar,True
CM_0001375,2022-09-08 16:38:00,C_000677,P_0041,T_0001375,22.230500000000003,US Dollar,True
CM_0001376,2022-09-08 17:30:00,C_000232,P_0041,T_0001376,239.36450000000002,US Dollar,True
CM_0001377,2022-09-08 17:41:00,C_000155,P_0082,T_0001377,317.85450000000003,Euro,True
CM_0001378,2022-09-08 17:49:00,C_001533,P_0134,T_0001378,895.219,US Dollar,True
CM_0001379,2022-09-08 17:53:00,C_001001,P_0129,T_0001379,701.9635000000001,US Dollar,False
CM_0001380,2022-09-08 18:12:00,C_000173,P_0082,T_0001380,313.004,Euro,True
CM_0001381,2022-09-08 18:31:00,C_000563,P_0090,T_0001381,87891.084,Yen,False
CM_0001382,2022-09-08 18:35:00,C_002087,P_0121,T_0001382,47188.355,US Dollar,False
CM_0001383,2022-09-08 18:36:00,C_002081,P_0121,T_0001383,112.37,US Dollar,False
CM_0001384,2022-09-08 18:38:00,C_000259,P_0033,T_0001384,561.4905,Euro,True
CM_0001385,2022-09-08 18:38:00,C_002083,P_0121,T_0001385,20759.039000000004,US Dollar,False
CM_0001386,2022-09-08 18:40:00,C_000310,P_0041,T_0001386,119.2405,US Dollar,True
CM_0001387,2022-09-08 18:41:00,C_002088,P_0121,T_0001387,199.90200000000002,US Dollar,False
CM_0001388,2022-09-08 18:46:00,C_002084,P_0121,T_0001388,173.1245,US Dollar,False
CM_0001389,2022-09-08 18:49:00,C_002082,P_0121,T_0001389,79.433,US Dollar,False
CM_0001390,2022-09-08 18:50:00,C_002085,P_0121,T_0001390,20.953500000000002,US Dollar,False
CM_0001391,2022-09-08 18:53:00,C_000563,P_0090,T_0001391,89120.183,Yen,False
CM_0001392,2022-09-08 18:53:00,C_002086,P_0121,T_0001392,30.4795,US Dollar,False
CM_0001393,2022-09-08 18:54:00,C_000017,P_0040,T_0001393,625.2310000000001,Euro,True
CM_0001394,2022-09-08 19:48:00,C_000019,P_0005,T_0001394,161.0495,Saudi Riyal,True
CM_0001395,2022-09-08 19:54:00,C_000886,P_0106,T_0001395,115.2415,Euro,True
CM_0001396,2022-09-08 19:56:00,C_001443,P_0120,T_0001396,69.56,Euro,True
CM_0001397,2022-09-08 19:59:00,C_000098,P_0082,T_0001397,249.8185,Euro,True
CM_0001398,2022-09-08 20:02:00,C_000890,P_0062,T_0001398,655.248,US Dollar,True
CM_0001399,2022-09-08 20:04:00,C_000690,P_0015,T_0001399,137.4935,US Dollar,True
CM_0001400,2022-09-08 21:25:00,C_000027,P_0126,T_0001400,504.7575,Euro,False
CM_0001401,2022-09-08 21:32:00,C_001509,P_0161,T_0001401,985.3655000000001,US Dollar,True
CM_0001402,2022-09-08 22:42:00,C_000689,P_0182,T_0001402,831.521,Euro,True
CM_0001403,2022-09-09 00:34:00,C_001732,P_0147,T_0001403,43.2715,Swiss Franc,False
CM_0001404,2022-09-09 00:39:00,C_000430,P_0182,T_0001404,22.5475,Euro,True
CM_0001405,2022-09-09 00:39:00,C_001202,P_0184,T_0001405,180.404,Canadian Dollar,False
CM_0001406,2022-09-09 00:41:00,C_001188,P_0184,T_0001406,56.775000000000006,Canadian Dollar,False
CM_0001407,2022-09-09 00:41:00,C_001189,P_0184,T_0001407,250.68000000000004,Canadian Dollar,False
CM_0001408,2022-09-09 00:42:00,C_001187,P_0184,T_0001408,285.4635,Canadian Dollar,False
CM_0001409,2022-09-09 00:43:00,C_001736,P_0147,T_0001409,77.755,Swiss Franc,False
CM_0001410,2022-09-09 00:45:00,C_001740,P_0147,T_0001410,79.26050000000001,Swiss Franc,False
CM_0001411,2022-09-09 00:45:00,C_001191,P_0184,T_0001411,71.3485,Canadian Dollar,False
CM_0001412,2022-09-09 00:47:00,C_001730,P_0147,T_0001412,59.136,Swiss Franc,True
