partner_id,client_id,first_trade_date,last_trade_date,num_trades,total_volume,total_commissions
P_0056,C_001331,2022-09-02 21:38:00,2022-09-09 00:35:00,2,1099.1,54.955
P_0056,C_001412,2022-09-09 18:16:00,2022-09-09 18:16:00,1,506.77,25.3385
P_0056,C_001413,2022-09-09 13:03:00,2022-09-09 13:03:00,1,10.15,0.5075000000000001
P_0056,C_001464,2022-09-02 10:56:00,2022-09-02 10:56:00,1,40.64,2.032
P_0056,C_001508,2022-09-02 12:07:00,2022-09-02 12:07:00,1,571.2,28.560000000000002
P_0056,C_001510,2022-09-02 20:10:00,2022-09-02 20:10:00,1,364.94,18.247
P_0056,C_001546,2022-09-09 08:42:00,2022-09-09 08:42:00,1,342.12,17.106
P_0056,C_001563,2022-09-09 05:25:00,2022-09-09 05:25:00,1,114.14,5.707000000000001
P_0056,C_001630,2022-09-09 01:46:00,2022-09-09 01:46:00,1,1791.38,89.56900000000002
P_0056,C_001682,2022-09-09 15:40:00,2022-09-09 15:40:00,1,465.13,23.256500000000003
P_0056,C_001685,2022-09-02 11:49:00,2022-09-02 11:49:00,1,186.17,9.3085
P_0056,C_001793,2022-09-09 00:42:00,2022-09-09 00:42:00,1,470.54,23.527
P_0056,C_001833,2022-09-02 07:33:00,2022-09-02 07:33:00,1,742.38,37.119
P_0056,C_001834,2022-09-02 13:24:00,2022-09-02 13:24:00,1,133.43,6.671500000000001
P_0056,C_001901,2022-09-02 00:58:00,2022-09-02 00:58:00,1,133.1,6.655
P_0056,C_002038,2022-09-02 01:52:00,2022-09-02 01:52:00,1,95.63,4.7815
P_0056,C_002039,2022-09-09 16:45:00,2022-09-09 16:45:00,1,434.57,21.7285
P_0056,C_002040,2022-09-09 10:56:00,2022-09-09 10:56:00,1,135.35,6.7675
P_0056,C_002045,2022-09-02 10:55:00,2022-09-02 10:55:00,1,96.33,4.8165000000000004
P_0056,C_002067,2022-09-02 23:23:00,2022-09-02 23:23:00,1,116.73,5.836500000000001
P_0056,C_002089,2022-09-09 16:44:00,2022-09-09 16:44:00,1,194.9,9.745000000000001
P_0056,C_002091,2022-09-02 15:42:00,2022-09-02 15:42:00,1,126.71,6.3355
P_0056,C_002092,2022-09-02 09:43:00,2022-09-02 09:43:00,1,262.93,13.146500000000001
P_0057,C_000099,2022-09-06 01:43:00,2022-09-06 01:43:00,1,3661.27,183.0635
P_0057,C_000133,2022-09-08 02:23:00,2022-09-08 02:23:00,1,3617.9,180.895
P_0057,C_000194,2022-09-01 16:37:00,2022-09-07 13:22:00,2,101.78,5.089
P_0057,C_000253,2022-09-06 19:34:00,2022-09-06 19:34:00,1,3202.21,160.1105
P_0057,C_000834,2022-09-06 19:26:00,2022-09-06 19:26:00,1,9183.21,459.16049999999996
P_0057,C_000983,2022-09-05 17:49:00,2022-09-05 17:49:00,1,15007.57,750.3785
P_0057,C_000987,2022-09-06 08:54:00,2022-09-06 08:54:00,1,12703.08,635.154
P_0057,C_001158,2022-09-06 06:48:00,2022-09-06 06:48:00,1,15793.48,789.674
P_0057,C_001186,2022-09-06 14:57:00,2022-09-06 14:57:00,1,6870.05,343.50250000000005
P_0057,C_001462,2022-09-06 08:22:00,2022-09-06 08:22:00,1,5044.93,252.24650000000003
P_0057,C_001803,2022-09-06 20:21:00,2022-09-06 20:21:00,1,6814.89,340.7445
P_0058,C_002093,2022-09-05 01:00:00,2022-09-05 01:00:00,1,1642.08,82.104
P_0058,C_002094,2022-09-05 01:16:00,2022-09-05 01:16:00,1,4109.24,205.462
P_0058,C_002095,2022-09-05 01:20:00,2022-09-05 01:20:00,1,2933.34,146.667
P_0058,C_002096,2022-09-05 01:26:00,2022-09-05 01:26:00,1,2300.91,115.0455
P_0058,C_002097,2022-09-05 01:29:00,2022-09-05 01:29:00,1,467.34,23.367
P_0058,C_002098,2022-09-05 01:04:00,2022-09-05 01:04:00,1,3615.75,180.78750000000002
P_0058,C_002099,2022-09-05 01:03:00,2022-09-05 01:03:00,1,2856.98,142.84900000000002
P_0058,C_002100,2022-09-05 01:18:00,2022-09-05 01:18:00,1,2962.69,148.1345
P_0058,C_002101,2022-09-05 01:03:00,2022-09-05 01:03:00,1,1956.5,97.825
P_0059,C_002011,2022-09-10 09:11:00,2022-09-10 09:11:00,1,1576.4,78.82000000000001
P_0059,C_002012,2022-09-10 09:22:00,2022-09-10 09:22:00,1,2171.91,108.5955
P_0059,C_002013,2022-09-10 09:05:00,2022-09-10 09:05:00,1,770.33,38.51650000000001
P_0059,C_002014,2022-09-10 09:01:00,2022-09-10 09:01:00,1,2877.37,143.8685
P_0059,C_002015,2022-09-10 09:20:00,2022-09-10 09:20:00,1,3485.06,174.25300000000001
P_0059,C_002016,2022-09-10 09:01:00,2022-09-10 09:01:00,1,2246.15,112.3075
P_0059,C_002017,2022-09-10 09:25:00,2022-09-10 09:25:00,1,1153.17,57.658500000000004
P_0059,C_002018,2022-09-10 09:01:00,2022-09-10 09:01:00,1,331.71,16.5855
P_0059,C_002019,2022-09-10 09:02:00,2022-09-10 09:02:00,1,2795.87,139.7935
P_0060,C_001332,2022-09-03 01:50:00,2022-09-03 01:50:00,1,10876.39,543.8195
P_0060,C_001333,2022-09-03 01:45:00,2022-09-03 01:45:00,1,20319.96,1015.998
P_0060,C_001334,2022-09-03 01:42:00,2022-09-03 01:42:00,1,8976.43,448.8215
P_0060,C_001335,2022-09-03 01:34:00,2022-09-03 01:34:00,1,31053.91,1552.6955
P_0060,C_001336,2022-09-03 01:47:00,2022-09-03 01:47:00,1,4934.95,246.7475
P_0060,C_001338,2022-09-03 01:52:00,2022-09-03 01:52:00,1,14645.29,732.2645000000001
P_0060,C_001339,2022-09-01 03:59:00,2022-09-01 03:59:00,1,58.23,2.9115
P_0060,C_001340,2022-09-03 01:30:00,2022-09-03 01:30:00,1,19792.4,989.6200000000001
P_0060,C_001341,2022-09-03 01:47:00,2022-09-03 01:47:00,1,30288.51,1514.4255
P_0061,C_001134,2022-09-10 04:50:00,2022-09-10 04:50:00,1,31368.46,1568.423
P_0061,C_001135,2022-09-10 04:33:00,2022-09-10 04:33:00,1,16211.08,810.5540000000001
P_0061,C_001136,2022-09-10 04:55:00,2022-09-10 04:55:00,1,995.95,49.79750000000001
P_0061,C_001137,2022-09-10 04:37:00,2022-09-10 04:37:00,1,778.5,38.925000000000004
P_0061,C_001138,2022-09-10 04:52:00,2022-09-10 04:52:00,1,17257.6,862.88
P_0061,C_001139,2022-09-10 04:58:00,2022-09-10 04:58:00,1,24305.28,1215.264
P_0061,C_001140,2022-09-10 04:47:00,2022-09-10 04:47:00,1,32821.52,1641.076
P_0061,C_001141,2022-09-10 04:51:00,2022-09-10 04:51:00,1,31132.44,1556.622
P_0061,C_001142,2022-09-10 04:58:00,2022-09-10 04:58:00,1,30221.84,1511.092
P_0061,C_001143,2022-09-10 04:30:00,2022-09-10 04:30:00,1,21800.09,1090.0045
P_0061,C_001144,2022-09-10 04:34:00,2022-09-10 04:34:00,1,25308.98,1265.449
P_0062,C_000423,2022-09-09 10:49:00,2022-09-09 10:49:00,1,14539.47,726.9735000000001
P_0062,C_000580,2022-09-10 07:32:00,2022-09-10 07:32:00,1,7287.29,364.3645
P_0062,C_000727,2022-09-11 07:45:00,2022-09-11 07:45:00,1,18048.55,902.4275
P_0062,C_000816,2022-09-11 08:12:00,2022-09-11 08:12:00,1,6405.11,320.2555
P_0062,C_000889,2022-09-11 02:32:00,2022-09-11 02:32:00,1,16639.48,831.974
P_0062,C_000890,2022-09-08 19:02:00,2022-09-08 19:02:00,1,13104.96,655.248
P_0062,C_000909,2022-09-12 11:09:00,2022-09-12 11:09:00,1,715.72,35.786
P_0062,C_001275,2022-09-12 07:57:00,2022-09-12 07:57:00,1,15914.76,795.738
P_0062,C_001409,2022-09-11 16:21:00,2022-09-11 16:21:00,1,13391.9,669.595
P_0062,C_001488,2022-09-12 14:15:00,2022-09-12 14:15:00,1,18515.37,925.7685
P_0062,C_001544,2022-09-10 08:51:00,2022-09-10 08:51:00,1,11729.11,586.4555
P_0062,C_001649,2022-09-10 16:15:00,2022-09-10 16:15:00,1,2093.55,104.67750000000001
P_0062,C_001688,2022-09-11 15:04:00,2022-09-11 15:04:00,1,10129.71,506.4855
P_0062,C_001690,2022-09-11 06:30:00,2022-09-11 06:30:00,1,6934.48,346.724
P_0062,C_001932,2022-09-10 12:21:00,2022-09-10 12:21:00,1,6889.99,344.4995
P_0062,C_001966,2022-09-09 10:12:00,2022-09-09 10:12:00,1,18923.3,946.165
P_0063,C_000825,2022-09-14 15:53:00,2022-09-14 15:53:00,1,14246.44,712.3220000000001
P_0063,C_001055,2022-09-14 00:29:00,2022-09-14 00:29:00,1,19537.97,976.8985000000001
P_0063,C_001175,2022-09-14 13:27:00,2022-09-14 13:27:00,1,6407.69,320.3845
P_0063,C_001526,2022-09-12 05:19:00,2022-09-12 05:19:00,1,9171.93,458.59650000000005
P_0063,C_001593,2022-09-14 12:28:00,2022-09-14 12:28:00,1,10391.31,519.5655
P_0063,C_001821,2022-09-12 15:08:00,2022-09-12 15:08:00,1,16758.26,837.913
P_0063,C_001902,2022-09-12 19:15:00,2022-09-12 19:15:00,1,16665.4,833.2700000000001
P_0064,C_000112,2022-09-05 10:08:00,2022-09-05 10:08:00,1,11773.92,588.696
P_0064,C_000128,2022-09-08 14:33:00,2022-09-08 14:33:00,1,2093011.52,104650.576
P_0064,C_000141,2022-09-04 14:16:00,2022-09-04 14:16:00,1,3356.48,167.824
P_0064,C_000178,2022-09-06 07:08:00,2022-09-06 07:08:00,1,16968.98,848.4490000000001
P_0064,C_000189,2022-09-02 22:54:00,2022-09-02 22:54:00,1,12598.44,629.922
P_0064,C_000203,2022-09-02 19:52:00,2022-09-02 19:52:00,1,1363.79,68.1895
P_0064,C_000511,2022-09-06 11:48:00,2022-09-06 11:48:00,1,13489.54,674.4770000000001
P_0064,C_000715,2022-09-06 22:39:00,2022-09-06 22:39:00,1,4874.14,243.70700000000002
P_0064,C_000808,2022-09-05 03:04:00,2022-09-05 03:04:00,1,12080.23,604.0115
P_0064,C_000956,2022-09-03 16:07:00,2022-09-03 16:07:00,1,15927.16,796.3580000000001
P_0064,C_001030,2022-09-05 08:48:00,2022-09-05 08:48:00,1,5157.64,257.882
P_0064,C_001155,2022-09-03 08:42:00,2022-09-03 08:42:00,1,378.51,18.9255
P_0065,C_000784,2022-09-02 14:40:00,2022-09-02 14:40:00,1,5644.8,282.24
P_0065,C_000785,2022-09-09 05:27:00,2022-09-09 05:27:00,1,159205.91,7960.2955
P_0065,C_000786,2022-09-09 05:18:00,2022-09-09 05:18:00,1,280884.34,14044.217000000002
P_0065,C_000787,2022-09-09 05:03:00,2022-09-09 05:03:00,1,314947.77,15747.388500000001
P_0065,C_000788,2022-09-09 18:41:00,2022-09-09 18:41:00,1,345330.07,17266.503500000003
P_0065,C_000789,2022-09-09 18:49:00,2022-09-09 18:49:00,1,169811.69,8490.5845
P_0065,C_000790,2022-09-09 05:21:00,2022-09-09 05:21:00,1,360380.21,18019.0105
P_0066,C_000184,2022-09-07 22:46:00,2022-09-07 22:46:00,1,1959.02,97.95100000000001
P_0066,C_000433,2022-09-05 16:19:00,2022-09-05 16:19:00,1,3608.47,180.4235
P_0066,C_000944,2022-09-05 11:25:00,2022-09-05 11:25:00,1,9302.25,465.1125
P_0066,C_000978,2022-09-05 19:27:00,2022-09-05 19:27:00,1,11099.88,554.994
P_0066,C_001099,2022-09-05 16:59:00,2022-09-05 16:59:00,1,8364848.17,418242.4085
P_0066,C_001154,2022-09-05 15:41:00,2022-09-05 15:41:00,1,14414543.2,720727.16
P_0066,C_001269,2022-09-07 19:51:00,2022-09-07 19:51:00,1,9457.86,472.89300000000003
P_0066,C_001306,2022-09-06 07:27:00,2022-09-06 07:27:00,1,6824.45,341.2225
P_0066,C_001344,2022-09-08 15:22:00,2022-09-08 15:22:00,1,4435.08,221.75400000000002
P_0066,C_001499,2022-09-05 17:58:00,2022-09-05 17:58:00,1,1300.91,65.0455
P_0066,C_001527,2022-09-05 18:45:00,2022-09-05 18:45:00,2,6263.84,313.192
P_0066,C_001832,2022-09-08 05:34:00,2022-09-08 05:34:00,1,11178.56,558.928
P_0066,C_001848,2022-09-05 06:11:00,2022-09-05 06:11:00,1,27511574.8,1375578.7400000002
P_0066,C_001941,2022-09-07 13:39:00,2022-09-07 13:39:00,1,18819.19,940.9594999999999
P_0067,C_000104,2022-09-06 23:55:00,2022-09-08 15:27:00,2,254.34,12.717
P_0067,C_000588,2022-09-03 06:49:00,2022-09-03 06:49:00,1,1534.12,76.706
P_0067,C_000590,2022-09-03 06:51:00,2022-09-03 06:51:00,1,3282.13,164.1065
P_0067,C_000591,2022-09-03 06:52:00,2022-09-03 06:52:00,1,2175.9,108.79500000000002
P_0067,C_000592,2022-09-03 06:54:00,2022-09-03 06:54:00,1,3180.63,159.03150000000002
P_0067,C_000593,2022-09-03 06:39:00,2022-09-03 06:39:00,1,1768.43,88.42150000000001
P_0067,C_000594,2022-09-03 06:40:00,2022-09-03 06:40:00,1,709.99,35.499500000000005
P_0067,C_000595,2022-09-03 06:54:00,2022-09-03 06:54:00,1,897.42,44.871
P_0067,C_000596,2022-09-03 06:34:00,2022-09-03 06:34:00,1,2629.54,131.477
P_0068,C_001013,2022-09-03 23:07:00,2022-09-03 23:07:00,1,585.35,29.267500000000002
P_0068,C_001014,2022-09-03 23:26:00,2022-09-03 23:26:00,1,1847.83,92.39150000000001
P_0068,C_001015,2022-09-03 23:27:00,2022-09-03 23:27:00,1,4111.38,205.56900000000002
P_0068,C_001016,2022-09-01 00:02:00,2022-09-01 00:02:00,1,2427.39,121.3695
P_0068,C_001017,2022-09-03 23:09:00,2022-09-03 23:09:00,1,589.63,29.4815
P_0068,C_001018,2022-09-03 23:10:00,2022-09-03 23:10:00,1,450.64,22.532
P_0068,C_001019,2022-09-03 23:04:00,2022-09-03 23:04:00,1,295.84,14.792
P_0069,C_001480,2022-09-07 23:15:00,2022-09-07 23:15:00,1,139582.7,6979.135000000001
P_0069,C_001481,2022-09-07 23:13:00,2022-09-07 23:13:00,1,475759.18,23787.959000000003
P_0069,C_001482,2022-09-07 23:20:00,2022-09-07 23:20:00,1,373942.75,18697.1375
P_0069,C_001483,2022-09-07 23:26:00,2022-09-07 23:26:00,1,404231.85,20211.5925
P_0069,C_001484,2022-09-07 23:00:00,2022-09-07 23:00:00,1,41336.57,2066.8285
P_0069,C_001485,2022-09-07 23:29:00,2022-09-07 23:29:00,1,314060.32,15703.016000000001
P_0069,C_001487,2022-09-07 23:26:00,2022-09-07 23:26:00,1,258632.93,12931.6465
P_0069,C_001489,2022-09-07 23:02:00,2022-09-07 23:02:00,1,482142.3,24107.115
P_0069,C_001490,2022-09-07 23:21:00,2022-09-07 23:21:00,1,283119.94,14155.997000000001
P_0069,C_001491,2022-09-07 23:24:00,2022-09-07 23:24:00,1,499487.94,24974.397
P_0070,C_001816,2022-09-04 06:24:00,2022-09-04 06:24:00,1,8093.15,404.6575
P_0070,C_001817,2022-09-04 06:16:00,2022-09-04 06:16:00,1,1293.75,64.6875
P_0070,C_001818,2022-09-04 06:00:00,2022-09-04 06:00:00,1,11399.86,569.993
P_0070,C_001819,2022-09-04 06:26:00,2022-09-04 06:26:00,1,16629.54,831.4770000000001
P_0070,C_001820,2022-09-04 06:12:00,2022-09-04 06:12:00,1,5061.95,253.0975
P_0070,C_001822,2022-09-04 06:24:00,2022-09-04 06:24:00,1,14066.3,703.315
P_0070,C_001823,2022-09-04 06:15:00,2022-09-04 06:15:00,1,6425.41,321.2705
P_0070,C_001824,2022-09-04 06:26:00,2022-09-04 06:26:00,1,4065.52,203.276
P_0071,C_001256,2022-09-06 10:37:00,2022-09-06 10:37:00,1,6100.62,305.031
P_0071,C_001257,2022-09-06 10:45:00,2022-09-06 10:45:00,1,2520.54,126.027
P_0071,C_001307,2022-09-06 10:30:00,2022-09-06 10:30:00,1,844.91,42.2455
P_0071,C_001308,2022-09-06 10:35:00,2022-09-06 10:35:00,1,953.52,47.676
P_0071,C_001309,2022-09-06 10:46:00,2022-09-06 10:46:00,1,4087.31,204.3655
P_0071,C_001310,2022-09-06 10:35:00,2022-09-06 10:35:00,1,5500.89,275.0445
P_0071,C_001311,2022-09-06 10:52:00,2022-09-06 10:52:00,1,4251.38,212.56900000000002
P_0071,C_001312,2022-09-06 10:50:00,2022-09-06 10:50:00,1,5287.85,264.39250000000004
P_0072,C_000003,2022-09-02 16:47:00,2022-09-05 13:42:00,3,3331.74,166.587
P_0072,C_000010,2022-09-04 14:59:00,2022-09-04 14:59:00,1,13144.18,657.2090000000001
P_0072,C_000298,2022-09-09 00:04:00,2022-09-09 00:04:00,1,319.22,15.961000000000002
P_0072,C_000675,2022-09-06 14:20:00,2022-09-06 14:20:00,1,2815.05,140.75250000000003
P_0072,C_000709,2022-09-06 08:43:00,2022-09-06 08:43:00,1,439.58,21.979
P_0072,C_000828,2022-09-04 10:13:00,2022-09-04 10:13:00,1,9759.4,487.97
P_0072,C_000992,2022-09-03 03:58:00,2022-09-03 03:58:00,1,3421.22,171.061
P_0072,C_001087,2022-09-06 16:49:00,2022-09-06 16:49:00,1,13215.49,660.7745
P_0072,C_001102,2022-09-06 16:14:00,2022-09-06 16:14:00,1,3109.85,155.4925
P_0072,C_001229,2022-09-04 09:27:00,2022-09-04 09:27:00,1,4890.17,244.50850000000003
P_0072,C_001249,2022-09-06 18:23:00,2022-09-06 18:23:00,1,14701.42,735.071
P_0072,C_001497,2022-09-03 21:10:00,2022-09-03 21:10:00,1,6202.17,310.10850000000005
P_0072,C_001635,2022-09-05 07:06:00,2022-09-05 07:06:00,1,2523.67,126.18350000000001
P_0072,C_001792,2022-09-06 05:46:00,2022-09-06 05:46:00,1,10632.19,531.6095
P_0072,C_001867,2022-09-05 12:05:00,2022-09-05 12:05:00,1,6068.86,303.443
P_0073,C_002102,2022-09-04 07:25:00,2022-09-04 07:25:00,1,3600.53,180.02650000000003
P_0073,C_002103,2022-09-04 07:14:00,2022-09-04 07:14:00,1,1683.98,84.19900000000001
P_0073,C_002104,2022-09-04 07:24:00,2022-09-04 07:24:00,1,2977.86,148.893
P_0073,C_002106,2022-09-04 07:24:00,2022-09-04 07:24:00,1,819.54,40.977000000000004
P_0073,C_002107,2022-09-04 07:16:00,2022-09-04 07:16:00,1,1619.79,80.9895
P_0073,C_002108,2022-09-04 07:04:00,2022-09-04 07:04:00,1,546.35,27.317500000000003
P_0073,C_002109,2022-09-04 07:14:00,2022-09-04 07:14:00,1,983.52,49.176
P_0073,C_002110,2022-09-04 07:16:00,2022-09-04 07:16:00,1,717.35,35.8675
P_0074,C_000180,2022-09-14 11:11:00,2022-09-14 11:11:00,1,11139.31,556.9655
P_0074,C_000224,2022-09-12 16:32:00,2022-09-12 16:32:00,1,17480.18,874.009
P_0074,C_000558,2022-09-12 15:55:00,2022-09-12 15:55:00,1,19766.3,988.315
P_0074,C_000559,2022-09-12 10:23:00,2022-09-12 10:23:00,1,6090.71,304.5355
P_0074,C_000640,2022-09-14 18:28:00,2022-09-16 18:16:00,2,19374.39,968.7195
P_0074,C_000945,2022-09-11 18:55:00,2022-09-11 18:55:00,1,16408.23,820.4115
P_0074,C_001166,2022-09-12 16:27:00,2022-09-12 16:27:00,1,14464.64,723.232
P_0074,C_001502,2022-09-13 19:31:00,2022-09-13 19:31:00,1,3646.91,182.34550000000002
P_0074,C_001507,2022-09-13 11:20:00,2022-09-13 11:20:00,1,4698.01,234.90050000000002
P_0074,C_001647,2022-09-14 15:14:00,2022-09-14 15:14:00,1,5681.73,284.0865
P_0074,C_001725,2022-09-12 20:45:00,2022-09-12 20:45:00,1,12641.75,632.0875000000001
P_0074,C_001763,2022-09-10 18:05:00,2022-09-10 18:05:00,1,6776.27,338.81350000000003
P_0074,C_001815,2022-09-14 06:24:00,2022-09-14 06:24:00,1,4413.98,220.69899999999998
P_0074,C_002009,2022-09-11 20:33:00,2022-09-11 20:33:00,1,790.89,39.5445
P_0075,C_000032,2022-09-11 12:23:00,2022-09-11 12:23:00,1,13322.2,666.1100000000001
P_0075,C_000042,2022-09-10 17:44:00,2022-09-10 17:44:00,1,12675.54,633.777
P_0075,C_000046,2022-09-10 16:36:00,2022-09-10 16:36:00,1,15526.31,776.3155
P_0075,C_000051,2022-09-11 10:28:00,2022-09-11 10:28:00,1,4411.66,220.583
P_0075,C_000063,2022-09-11 17:19:00,2022-09-11 17:19:00,1,1947.17,97.3585
P_0075,C_000093,2022-09-11 19:33:00,2022-09-11 19:33:00,1,280.84,14.042
P_0075,C_000125,2022-09-11 23:03:00,2022-09-11 23:03:00,1,5553.65,277.6825
P_0075,C_000127,2022-09-12 03:44:00,2022-09-12 03:44:00,1,2258.9,112.94500000000001
P_0075,C_000134,2022-09-11 15:51:00,2022-09-11 15:51:00,1,122502.72,6125.136
P_0075,C_000154,2022-09-11 21:15:00,2022-09-11 21:15:00,1,13468.05,673.4025
P_0075,C_000181,2022-09-11 13:19:00,2022-09-11 13:19:00,1,261675.02,13083.751
P_0076,C_000895,2022-09-03 13:09:00,2022-09-03 13:09:00,1,1665.29,83.2645
P_0076,C_000896,2022-09-03 13:22:00,2022-09-03 13:22:00,1,4324.46,216.223
P_0076,C_000897,2022-09-03 13:16:00,2022-09-03 13:16:00,1,3642.82,182.14100000000002
P_0076,C_000899,2022-09-03 13:09:00,2022-09-03 13:09:00,1,443.06,22.153000000000002
P_0076,C_000900,2022-09-03 13:29:00,2022-09-03 13:29:00,1,4619.86,230.993
P_0076,C_000901,2022-09-03 13:28:00,2022-09-03 13:28:00,1,3948.7,197.435
P_0076,C_000902,2022-09-03 13:29:00,2022-09-03 13:29:00,1,4685.41,234.2705
P_0077,C_000573,2022-09-06 05:52:00,2022-09-06 05:52:00,1,3510590.38,175529.519
P_0077,C_000891,2022-09-05 14:22:00,2022-09-05 14:22:00,1,7861.98,393.099
P_0077,C_000918,2022-09-05 17:48:00,2022-09-05 17:48:00,1,283.05,14.152500000000002
P_0077,C_000965,2022-09-06 13:20:00,2022-09-06 13:20:00,1,19609.12,980.456
P_0077,C_001133,2022-09-05 18:07:00,2022-09-05 18:07:00,1,11798.68,589.9340000000001
P_0077,C_001203,2022-09-07 14:39:00,2022-09-07 14:39:00,1,11624.53,581.2265000000001
P_0077,C_001494,2022-09-06 07:41:00,2022-09-06 07:41:00,1,17090.97,854.5485000000001
P_0077,C_001556,2022-09-05 23:59:00,2022-09-05 23:59:00,1,10561.05,528.0525
P_0077,C_001687,2022-09-08 10:11:00,2022-09-08 10:11:00,1,15015.53,750.7765
P_0077,C_001710,2022-09-04 10:24:00,2022-09-04 10:24:00,1,19243.88,962.1940000000001
P_0077,C_001770,2022-09-05 01:56:00,2022-09-05 01:56:00,1,10427.17,521.3585
P_0077,C_002007,2022-09-07 10:04:00,2022-09-07 10:04:00,1,5483.77,274.18850000000003
P_0078,C_002113,2022-09-09 08:14:00,2022-09-09 08:14:00,1,1084.76,54.238
P_0078,C_002114,2022-09-09 08:17:00,2022-09-09 08:17:00,1,3332.13,166.6065
P_0078,C_002115,2022-09-09 08:21:00,2022-09-09 08:21:00,1,4084.36,204.21800000000002
P_0078,C_002116,2022-09-09 08:28:00,2022-09-09 08:28:00,1,3674.49,183.7245
P_0078,C_002117,2022-09-09 08:20:00,2022-09-09 08:20:00,1,4196.48,209.82399999999998
P_0078,C_002118,2022-09-09 08:02:00,2022-09-09 08:02:00,1,2718.39,135.9195
P_0078,C_002119,2022-09-09 08:14:00,2022-09-09 08:14:00,1,3673.01,183.65050000000002
P_0078,C_002120,2022-09-09 08:10:00,2022-09-09 08:10:00,1,4330.14,216.50700000000003
P_0078,C_002121,2022-09-09 08:21:00,2022-09-09 08:21:00,1,1109.9,55.495000000000005
P_0079,C_001621,2022-09-01 09:18:00,2022-09-01 09:18:00,1,2722.38,136.119
P_0079,C_001622,2022-09-01 09:18:00,2022-09-01 09:18:00,1,4913.16,245.65800000000002
P_0079,C_001623,2022-09-01 09:11:00,2022-09-01 09:11:00,1,4046.91,202.34550000000002
P_0079,C_001624,2022-09-01 09:14:00,2022-09-01 09:14:00,1,3696.84,184.842
P_0079,C_001625,2022-09-01 09:14:00,2022-09-01 09:14:00,1,2912.2,145.60999999999999
P_0079,C_001626,2022-09-01 09:08:00,2022-09-01 09:08:00,1,4367.83,218.3915
P_0079,C_001627,2022-09-01 09:02:00,2022-09-01 09:02:00,1,2909.21,145.4605
P_0079,C_001628,2022-09-01 09:03:00,2022-09-01 09:03:00,1,1313.74,65.687
P_0080,C_001532,2022-09-04 15:39:00,2022-09-04 15:39:00,1,9221.77,461.08850000000007
P_0080,C_001535,2022-09-04 15:48:00,2022-09-04 15:48:00,1,21666.05,1083.3025
P_0080,C_001536,2022-09-04 15:57:00,2022-09-04 15:57:00,1,17461.78,873.0889999999999
P_0080,C_001537,2022-09-04 15:31:00,2022-09-04 15:31:00,1,15701.38,785.069
P_0080,C_001538,2022-09-04 15:48:00,2022-09-04 15:48:00,1,22773.41,1138.6705
P_0080,C_001539,2022-09-04 15:44:00,2022-09-04 15:44:00,1,3088.27,154.4135
P_0080,C_001540,2022-09-04 15:52:00,2022-09-04 15:52:00,1,16961.85,848.0925
P_0080,C_001541,2022-09-04 15:33:00,2022-09-04 15:33:00,1,20577.16,1028.858
P_0080,C_001542,2022-09-04 15:42:00,2022-09-04 15:42:00,1,2967.63,148.38150000000002
P_0080,C_001543,2022-09-04 15:57:00,2022-09-04 15:57:00,1,25915.77,1295.7885
P_0081,C_001514,2022-09-10 21:13:00,2022-09-10 21:13:00,1,90291.47,4514.5735
P_0081,C_001515,2022-09-10 21:17:00,2022-09-10 21:17:00,1,47765.37,2388.2685
P_0081,C_001516,2022-09-10 21:05:00,2022-09-10 21:05:00,1,57376.67,2868.8335
P_0081,C_001517,2022-09-10 21:00:00,2022-09-10 21:00:00,1,46922.65,2346.1325
P_0081,C_001518,2022-09-10 21:03:00,2022-09-10 21:03:00,1,24668.84,1233.442
P_0081,C_001519,2022-09-10 21:25:00,2022-09-10 21:25:00,1,25820.47,1291.0235000000002
P_0081,C_001520,2022-09-10 21:15:00,2022-09-10 21:15:00,1,78019.59,3900.9795
P_0081,C_001521,2022-09-10 21:25:00,2022-09-10 21:25:00,1,55842.29,2792.1145
P_0082,C_000029,2022-09-09 18:59:00,2022-09-09 18:59:00,1,11521.69,576.0845
P_0082,C_000058,2022-09-09 14:25:00,2022-09-09 14:25:00,1,746.53,37.3265
P_0082,C_000084,2022-09-10 02:05:00,2022-09-10 02:05:00,1,6526.22,326.31100000000004
P_0082,C_000098,2022-09-08 18:59:00,2022-09-08 18:59:00,1,4996.37,249.8185
P_0082,C_000108,2022-09-06 12:40:00,2022-09-06 12:40:00,1,16237.76,811.888
P_0082,C_000117,2022-09-08 07:22:00,2022-09-08 07:22:00,1,7887.11,394.3555
P_0082,C_000124,2022-09-06 10:50:00,2022-09-06 10:50:00,1,7688.97,384.4485
P_0082,C_000129,2022-09-08 00:47:00,2022-09-08 00:47:00,1,11687.84,584.392
P_0082,C_000143,2022-09-08 08:39:00,2022-09-08 08:39:00,1,8335.39,416.7695
P_0082,C_000155,2022-09-08 16:41:00,2022-09-08 16:41:00,1,6357.09,317.85450000000003
P_0082,C_000161,2022-09-07 11:39:00,2022-09-07 11:39:00,1,16426.4,821.3200000000002
P_0082,C_000163,2022-09-06 02:29:00,2022-09-06 02:29:00,1,2423.83,121.1915
P_0082,C_000173,2022-09-08 17:12:00,2022-09-08 17:12:00,1,7528.06,376.403
P_0082,C_000177,2022-09-07 12:34:00,2022-09-07 12:34:00,1,8132.58,406.629
