trade_id,timestamp,client_account_id,instrument,direction,trade_volume,is_opposite_trade,is_bonus_abuse
T_0000650,2022-09-04 12:55:00,C_001918,EURUSD,BUY,3756.51,False,False
T_0000651,2022-09-04 13:32:00,C_001444,USDJPY,BUY,11972.35,True,False
T_0000652,2022-09-04 13:33:00,C_001407,EURUSD,BUY,104248.37,True,False
T_0000653,2022-09-03 14:28:03,C_000791,USDJPY,SELL,12338.08,True,False
T_0000654,2022-09-04 14:16:00,C_000141,USDJPY,SELL,3356.48,False,False
T_0000655,2022-09-04 14:46:00,C_000045,XAUUSD,BUY,3757.42,True,False
T_0000656,2022-09-04 02:54:04,C_001667,GBPJPY,SELL,7140.24,True,False
T_0000657,2022-09-04 14:59:00,C_000010,US100,BUY,13144.18,True,False
T_0000658,2022-09-04 15:00:00,C_001664,XAUUSD,SELL,25705.52,False,False
T_0000659,2022-09-04 15:04:00,C_001670,EURUSD,BUY,21179.63,False,False
T_0000660,2022-09-04 15:11:00,C_001672,USDJPY,SELL,2419.33,False,False
T_0000661,2022-09-04 15:17:00,C_001668,XAUUSD,SELL,6075.17,False,False
T_0000662,2022-09-04 15:19:00,C_001673,USDJPY,SELL,33474.44,False,False
T_0000663,2022-09-04 15:22:00,C_001669,US100,BUY,33119.15,False,False
T_0000664,2022-09-04 15:23:00,C_001665,XAUUSD,SELL,8559.5,False,False
T_0000665,2022-09-04 15:24:00,C_001804,GBPJPY,BUY,19717232.44,False,False
T_0000666,2022-09-04 12:50:04,C_001914,EURUSD,SELL,35740.32,True,False
T_0000667,2022-09-04 15:26:00,C_000838,BTCUSD,BUY,1323.3,True,False
T_0000668,2022-09-04 15:28:00,C_001915,EURUSD,BUY,37976.48,True,False
T_0000669,2022-09-04 15:29:00,C_001671,AUDCAD,SELL,4387.4,False,False
T_0000670,2022-09-04 15:31:00,C_001537,AUDCAD,BUY,15701.38,False,False
T_0000671,2022-09-04 15:32:00,C_001051,XAUUSD,SELL,9884.38,False,False
T_0000672,2022-09-04 08:48:01,C_000599,XAUUSD,SELL,16730.82,True,False
T_0000673,2022-09-04 15:33:00,C_001541,AUDCAD,SELL,20577.16,False,False
T_0000674,2022-09-04 15:39:00,C_001532,BTCUSD,BUY,9221.77,False,False
T_0000675,2022-09-04 15:42:00,C_001542,US100,BUY,2967.63,False,False
T_0000676,2022-09-04 15:44:00,C_001539,XAUUSD,BUY,3088.27,False,False
T_0000677,2022-09-04 15:48:00,C_001535,XAUUSD,BUY,21666.05,False,False
T_0000678,2022-09-04 15:48:00,C_001538,XAUUSD,SELL,22773.41,False,False
T_0000679,2022-09-04 15:52:00,C_001540,EURUSD,BUY,16961.85,False,False
T_0000680,2022-09-04 15:57:00,C_001543,EURUSD,BUY,25915.77,False,False
T_0000681,2022-09-04 15:57:00,C_001536,GBPJPY,BUY,17461.78,False,False
T_0000682,2022-09-04 16:01:00,C_001943,AUDCAD,BUY,51672.43,True,False
T_0000683,2022-09-04 15:26:02,C_001850,BTCUSD,SELL,1331.39,True,False
T_0000684,2022-09-04 16:10:00,C_000515,EURUSD,SELL,6897.04,False,False
T_0000685,2022-09-04 12:53:04,C_000676,US100,SELL,955.69,True,False
T_0000686,2022-09-04 16:21:00,C_000923,AUDCAD,BUY,7061.87,True,False
T_0000687,2022-09-04 16:21:00,C_001114,XAUUSD,SELL,10058.54,False,False
T_0000688,2022-09-04 13:33:03,C_000301,EURUSD,SELL,102748.61,True,False
T_0000689,2022-09-04 17:03:00,C_000056,XAUUSD,BUY,13764.67,False,False
T_0000690,2022-09-04 14:46:04,C_000048,XAUUSD,SELL,3748.42,True,False
T_0000691,2022-09-04 17:22:00,C_001465,GBPJPY,BUY,8782.79,True,False
T_0000692,2022-09-04 18:20:00,C_001274,BTCUSD,BUY,782356.91,True,False
T_0000693,2022-09-04 18:24:00,C_001246,GBPJPY,BUY,17065.68,True,False
T_0000694,2022-09-04 18:34:00,C_001107,USDJPY,SELL,2140.91,False,False
T_0000695,2022-09-04 18:20:04,C_001858,BTCUSD,SELL,767100.01,True,False
T_0000696,2022-09-04 18:40:00,C_001106,AUDCAD,SELL,804.71,False,False
T_0000697,2022-09-04 17:22:04,C_000943,GBPJPY,SELL,8609.04,True,False
T_0000698,2022-09-04 18:47:00,C_001109,AUDCAD,BUY,1105.83,False,False
T_0000699,2022-09-04 18:50:00,C_001105,BTCUSD,SELL,2186.13,False,False
T_0000700,2022-09-04 18:51:00,C_001108,GBPJPY,SELL,2008.81,False,False
T_0000701,2022-09-04 18:54:00,C_001104,AUDCAD,SELL,2495.59,False,False
T_0000702,2022-09-04 18:59:00,C_001110,USDJPY,BUY,1061.07,False,False
T_0000703,2022-09-04 18:59:00,C_001103,AUDCAD,BUY,1259.25,False,False
T_0000704,2022-09-04 18:59:00,C_001111,GBPJPY,BUY,290.0,False,False
T_0000705,2022-09-04 16:21:04,C_001581,AUDCAD,SELL,6929.47,True,False
T_0000706,2022-09-04 11:00:04,C_001179,GBPJPY,SELL,15491.24,True,False
T_0000707,2022-09-02 07:59:04,C_000424,GBPJPY,SELL,147.43,True,False
T_0000708,2022-09-04 20:01:00,C_001244,XAUUSD,BUY,429.21,True,False
T_0000709,2022-09-04 20:01:04,C_001244,XAUUSD,SELL,434.25,True,False
T_0000710,2022-09-04 20:37:00,C_000095,USDJPY,BUY,23243.75,False,False
T_0000711,2022-09-04 08:09:03,C_000186,US100,SELL,6934.75,True,False
T_0000712,2022-09-04 21:57:00,C_001006,XAUUSD,BUY,1357.02,True,False
T_0000713,2022-09-04 22:04:00,C_000210,US100,BUY,146.61,True,False
T_0000714,2022-09-04 22:58:00,C_001204,EURUSD,BUY,918374.42,True,False
T_0000715,2022-09-04 23:02:00,C_001700,EURUSD,SELL,2342.83,False,False
T_0000716,2022-09-04 23:03:00,C_000841,EURUSD,SELL,10928.61,False,False
T_0000717,2022-09-04 23:05:00,C_000830,BTCUSD,BUY,48040.45,False,False
T_0000718,2022-09-04 23:07:00,C_001703,GBPJPY,SELL,2677.26,False,False
T_0000719,2022-09-04 23:14:00,C_001698,BTCUSD,SELL,4118.9,False,False
T_0000720,2022-09-04 23:14:00,C_001701,US100,BUY,2756.52,False,False
T_0000721,2022-09-04 23:14:00,C_000836,US100,SELL,51010007.54,False,False
T_0000722,2022-09-04 23:20:00,C_000833,BTCUSD,BUY,7845.28,False,False
T_0000723,2022-09-04 23:20:00,C_000844,AUDCAD,SELL,23037.86,False,False
T_0000724,2022-09-04 23:21:00,C_000831,GBPJPY,SELL,1402.23,False,False
T_0000725,2022-09-04 23:21:00,C_000840,USDJPY,BUY,39594.55,False,False
T_0000726,2022-09-04 23:21:00,C_000842,XAUUSD,BUY,11831.71,False,False
T_0000727,2022-09-04 23:24:00,C_000832,BTCUSD,BUY,13179.79,False,False
T_0000728,2022-09-04 23:45:00,C_001437,EURUSD,BUY,7469.82,True,False
T_0000729,2022-09-05 00:08:00,C_001023,AUDCAD,BUY,32.9,True,False
T_0000730,2022-09-05 00:19:00,C_000724,EURUSD,SELL,30.46,False,False
T_0000731,2022-09-05 00:29:00,C_000121,US100,BUY,19533.96,True,False
T_0000732,2022-09-05 00:57:00,C_000120,USDJPY,BUY,15700.82,True,False
T_0000733,2022-09-05 01:00:00,C_002093,US100,SELL,1642.08,False,False
T_0000734,2022-09-05 01:03:00,C_002101,XAUUSD,SELL,1956.5,False,False
T_0000735,2022-09-05 01:03:00,C_002099,US100,SELL,2856.98,False,False
T_0000736,2022-09-05 01:04:00,C_002098,BTCUSD,BUY,3615.75,False,False
T_0000737,2022-09-05 01:16:00,C_002094,USDJPY,BUY,4109.24,False,False
T_0000738,2022-09-04 15:28:03,C_001965,EURUSD,SELL,37385.1,True,False
T_0000739,2022-09-05 01:18:00,C_002100,BTCUSD,SELL,2962.69,False,False
T_0000740,2022-09-05 01:20:00,C_002095,EURUSD,SELL,2933.34,False,False
T_0000741,2022-09-05 01:21:00,C_001071,GBPJPY,BUY,753279.46,False,False
T_0000742,2022-09-05 01:26:00,C_002096,AUDCAD,SELL,2300.91,False,False
T_0000743,2022-09-04 11:30:02,C_000912,BTCUSD,SELL,18430.88,True,False
T_0000744,2022-09-05 01:29:00,C_002097,XAUUSD,SELL,467.34,False,False
T_0000745,2022-09-04 10:24:03,C_001770,XAUUSD,SELL,19455.04,True,False
T_0000746,2022-09-04 16:01:04,C_000013,AUDCAD,SELL,50885.39,True,False
T_0000747,2022-09-05 02:52:00,C_001722,USDJPY,BUY,236.74,True,False
T_0000748,2022-09-05 03:04:00,C_000808,XAUUSD,SELL,12080.23,False,False
T_0000749,2022-09-04 23:45:04,C_002000,EURUSD,SELL,7324.59,True,False
T_0000750,2022-09-05 05:08:00,C_000555,XAUUSD,SELL,564572.32,False,False
T_0000751,2022-09-03 21:26:01,C_001631,BTCUSD,SELL,178.47,True,False
T_0000752,2022-09-05 05:33:00,C_000568,BTCUSD,BUY,14621.61,True,False
T_0000753,2022-09-05 05:47:00,C_001646,XAUUSD,BUY,4852.07,True,False
T_0000754,2022-09-05 05:47:03,C_000230,XAUUSD,SELL,4862.47,True,False
T_0000755,2022-09-05 06:11:00,C_000443,US100,BUY,147328.48,True,False
T_0000756,2022-09-05 06:11:00,C_001848,EURUSD,BUY,27511574.8,True,False
T_0000757,2022-09-05 06:11:02,C_000443,US100,SELL,147030.06,True,False
T_0000758,2022-09-05 06:41:00,C_001352,USDJPY,BUY,15059.39,True,False
T_0000759,2022-09-04 14:59:02,C_001635,US100,SELL,13304.22,True,False
T_0000760,2022-09-05 00:29:02,C_000100,US100,SELL,19526.62,True,False
T_0000761,2022-09-04 21:57:03,C_000402,XAUUSD,SELL,1343.0,True,False
T_0000762,2022-09-05 07:23:00,C_001706,BTCUSD,BUY,6349.41,False,False
T_0000763,2022-09-05 05:33:02,C_000908,BTCUSD,SELL,14725.52,True,False
T_0000764,2022-09-05 08:06:00,C_001758,AUDCAD,BUY,3088.17,False,False
T_0000765,2022-09-05 08:06:00,C_001760,GBPJPY,BUY,803.47,False,False
T_0000766,2022-09-05 08:08:00,C_001762,EURUSD,BUY,1410.79,False,False
T_0000767,2022-09-05 08:09:00,C_001757,GBPJPY,BUY,2566.37,False,False
T_0000768,2022-09-05 08:09:00,C_001756,GBPJPY,SELL,930.32,False,False
T_0000769,2022-09-05 08:11:00,C_000874,USDJPY,SELL,85.5,False,False
T_0000770,2022-09-04 22:58:03,C_001403,EURUSD,SELL,919117.57,True,False
T_0000771,2022-09-05 08:17:00,C_001754,AUDCAD,BUY,920.59,False,False
T_0000772,2022-09-04 13:32:01,C_000582,USDJPY,SELL,11886.88,True,False
T_0000773,2022-09-05 08:23:00,C_001759,GBPJPY,SELL,1223.73,False,False
T_0000774,2022-09-05 08:23:00,C_001755,AUDCAD,SELL,4332.83,False,False
T_0000775,2022-09-04 10:11:02,C_001390,GBPJPY,SELL,2985.15,True,False
T_0000776,2022-09-05 08:32:00,C_001167,US100,BUY,12529.32,True,False
T_0000777,2022-09-05 08:42:00,C_000774,GBPJPY,BUY,129371.14,True,False
T_0000778,2022-09-05 08:48:00,C_001030,GBPJPY,BUY,5157.64,False,False
T_0000779,2022-09-05 08:59:00,C_000103,US100,BUY,22837.17,True,False
T_0000780,2022-09-05 09:03:00,C_000453,US100,BUY,4087.86,False,False
T_0000781,2022-09-05 08:59:03,C_000137,US100,SELL,22870.57,True,False
T_0000782,2022-09-05 09:04:00,C_000462,BTCUSD,SELL,4485.28,False,False
T_0000783,2022-09-05 09:11:00,C_000450,USDJPY,SELL,3464.55,False,False
T_0000784,2022-09-05 09:16:00,C_000452,USDJPY,SELL,3067.97,False,False
T_0000785,2022-09-05 09:16:00,C_000448,US100,BUY,1093.17,False,False
T_0000786,2022-09-05 09:18:00,C_000463,EURUSD,BUY,2170.39,False,False
T_0000787,2022-09-05 09:20:00,C_000451,XAUUSD,BUY,3094.42,False,False
T_0000788,2022-09-05 00:57:03,C_000209,USDJPY,SELL,15753.64,True,False
T_0000789,2022-09-05 09:55:00,C_001678,AUDCAD,BUY,35000.62,True,False
T_0000790,2022-09-05 10:07:00,C_001355,AUDCAD,BUY,12789.22,True,False
T_0000791,2022-09-05 10:08:00,C_000112,USDJPY,SELL,11773.92,False,False
T_0000792,2022-09-05 10:21:00,C_001648,AUDCAD,BUY,5223.38,True,False
T_0000793,2022-09-05 10:39:00,C_000035,EURUSD,BUY,23213.43,True,False
T_0000794,2022-09-05 11:07:00,C_000893,EURUSD,BUY,1336799.04,True,False
T_0000795,2022-09-04 18:24:03,C_000696,GBPJPY,SELL,17134.52,True,False
T_0000796,2022-09-05 11:21:00,C_001906,USDJPY,BUY,56544.74,False,False
T_0000797,2022-09-05 06:11:01,C_000944,EURUSD,SELL,27905069.71,True,False
T_0000798,2022-09-05 08:42:01,C_001853,GBPJPY,SELL,129868.15,True,False
T_0000799,2022-09-05 10:39:04,C_000242,EURUSD,SELL,23180.94,True,False
T_0000800,2022-09-05 11:54:00,C_001693,USDJPY,BUY,14619.24,True,False
T_0000801,2022-09-05 12:03:00,C_000507,EURUSD,SELL,18556.23,False,False
T_0000802,2022-09-05 12:05:00,C_001867,GBPJPY,BUY,6068.86,True,False
T_0000803,2022-09-05 11:07:03,C_000980,EURUSD,SELL,1315217.27,True,False
T_0000804,2022-09-05 02:52:04,C_001068,USDJPY,SELL,234.51,True,False
T_0000805,2022-09-05 12:57:00,C_001027,AUDCAD,BUY,229748.07,False,False
T_0000806,2022-09-05 12:59:00,C_000487,AUDCAD,BUY,15873.31,True,False
T_0000807,2022-09-05 13:10:00,C_001408,USDJPY,BUY,1291.27,True,False
T_0000808,2022-09-05 13:15:00,C_001180,US100,BUY,11497.09,True,False
T_0000809,2022-09-05 12:05:04,C_000003,GBPJPY,SELL,6017.43,True,False
T_0000810,2022-09-05 13:57:00,C_000406,USDJPY,BUY,1170.75,True,False
T_0000811,2022-09-05 13:58:00,C_000199,XAUUSD,BUY,116940.46,False,False
T_0000812,2022-09-05 14:16:00,C_000188,EURUSD,SELL,1256081.74,False,False
T_0000813,2022-09-05 14:22:00,C_000891,XAUUSD,BUY,7861.98,True,False
T_0000814,2022-09-05 14:50:00,C_000521,XAUUSD,SELL,512472.18,False,False
T_0000815,2022-09-05 14:53:00,C_000036,GBPJPY,BUY,2561.0,False,False
T_0000816,2022-09-05 10:21:01,C_001414,AUDCAD,SELL,5224.7,True,False
T_0000817,2022-09-05 13:15:01,C_000004,US100,SELL,11466.27,True,False
T_0000818,2022-09-05 13:10:01,C_000914,USDJPY,SELL,1284.29,True,False
T_0000819,2022-09-05 13:57:03,C_001587,USDJPY,SELL,1174.97,True,False
T_0000820,2022-09-05 15:41:00,C_001154,AUDCAD,BUY,14414543.2,True,False
T_0000821,2022-09-05 15:45:00,C_001663,AUDCAD,BUY,4705.67,True,False
T_0000822,2022-09-05 12:59:04,C_001210,AUDCAD,SELL,15851.07,True,False
T_0000823,2022-09-05 16:06:00,C_001021,GBPJPY,BUY,5793.51,True,False
T_0000824,2022-09-05 16:15:00,C_001369,EURUSD,SELL,19750.61,False,False
T_0000825,2022-09-05 16:16:00,C_000691,BTCUSD,BUY,15761.21,False,False
T_0000826,2022-09-05 15:41:04,C_000433,AUDCAD,SELL,14495012.83,True,False
T_0000827,2022-09-05 16:21:00,C_000405,GBPJPY,BUY,840441.34,True,False
T_0000828,2022-09-05 10:07:03,C_000742,AUDCAD,SELL,12695.93,True,False
T_0000829,2022-09-05 15:45:04,C_001679,AUDCAD,SELL,4699.41,True,False
T_0000830,2022-09-05 16:35:00,C_000176,EURUSD,BUY,2660.17,True,False
T_0000831,2022-09-05 16:59:00,C_001099,EURUSD,BUY,8364848.17,True,False
T_0000832,2022-09-05 17:10:00,C_001173,USDJPY,BUY,404.32,True,False
T_0000833,2022-09-05 17:10:03,C_001173,USDJPY,SELL,399.26,True,False
T_0000834,2022-09-05 14:22:02,C_000918,XAUUSD,SELL,7809.66,True,False
T_0000835,2022-09-01 16:37:04,C_000983,XAUUSD,SELL,51.53,True,False
T_0000836,2022-09-05 16:59:02,C_001499,EURUSD,SELL,8244316.87,True,False
T_0000837,2022-09-05 18:07:00,C_001133,USDJPY,BUY,11798.68,False,False
T_0000838,2022-09-05 18:09:00,C_001830,US100,SELL,6496.05,False,False
T_0000839,2022-09-05 18:11:00,C_001931,US100,SELL,70369.35,False,False
T_0000840,2022-09-05 18:44:00,C_001632,AUDCAD,SELL,1231.08,False,False
T_0000841,2022-09-05 18:45:00,C_001527,USDJPY,BUY,660.99,True,False
T_0000842,2022-09-05 18:45:01,C_001527,USDJPY,SELL,653.92,True,False
T_0000843,2022-09-05 18:50:00,C_000022,EURUSD,BUY,69931.29,True,False
T_0000844,2022-09-05 19:27:00,C_000978,XAUUSD,BUY,11099.88,True,False
T_0000845,2022-09-05 16:35:02,C_000131,EURUSD,SELL,2620.34,True,False
T_0000846,2022-09-05 06:41:01,C_000395,USDJPY,SELL,15123.2,True,False
T_0000847,2022-09-05 19:55:00,C_001890,USDJPY,SELL,16310.56,False,False
T_0000848,2022-09-05 20:01:00,C_000496,USDJPY,BUY,1244.73,False,False
T_0000849,2022-09-05 20:02:00,C_000498,AUDCAD,SELL,952.97,False,False
T_0000850,2022-09-05 20:12:00,C_000492,GBPJPY,SELL,1140.15,False,False
T_0000851,2022-09-05 20:13:00,C_000493,USDJPY,SELL,3012.17,False,False
T_0000852,2022-09-05 20:22:00,C_000494,GBPJPY,BUY,3492.42,False,False
T_0000853,2022-09-05 20:22:00,C_000490,EURUSD,SELL,4872.74,False,False
T_0000854,2022-09-05 20:22:00,C_000491,US100,BUY,4343.46,False,False
T_0000855,2022-09-05 16:21:03,C_000489,GBPJPY,SELL,833918.06,True,False
T_0000856,2022-09-05 21:27:00,C_001058,USDJPY,BUY,1141.21,True,False
T_0000857,2022-09-02 18:41:01,C_000563,XAUUSD,SELL,455483.12,True,False
T_0000858,2022-09-05 18:50:02,C_001930,EURUSD,SELL,70584.43,True,False
T_0000859,2022-09-05 22:08:00,C_000006,USDJPY,BUY,10713.57,False,False
T_0000860,2022-09-05 22:21:00,C_000299,GBPJPY,BUY,1080988.21,True,False
T_0000861,2022-09-05 22:55:00,C_001695,US100,BUY,9468.26,True,False
T_0000862,2022-09-05 23:30:00,C_001783,GBPJPY,BUY,1673.77,False,False
T_0000863,2022-09-05 23:31:00,C_001781,GBPJPY,SELL,1769.71,False,False
T_0000864,2022-09-05 23:31:00,C_001788,US100,SELL,1875.32,False,False
T_0000865,2022-09-05 23:34:00,C_001784,GBPJPY,SELL,2985.51,False,False
T_0000866,2022-09-05 23:41:00,C_001785,BTCUSD,BUY,3284.99,False,False
T_0000867,2022-09-05 23:46:00,C_001786,USDJPY,SELL,2028.39,False,False
T_0000868,2022-09-05 23:46:00,C_001782,EURUSD,SELL,3625.23,False,False
T_0000869,2022-09-05 23:53:00,C_001787,BTCUSD,BUY,2994.43,False,False
T_0000870,2022-09-05 23:55:00,C_001501,US100,BUY,9016.37,False,False
T_0000871,2022-09-05 23:58:00,C_001780,BTCUSD,SELL,461.27,False,False
T_0000872,2022-09-05 23:58:00,C_001779,EURUSD,BUY,4489.31,False,False
T_0000873,2022-09-05 23:59:00,C_001556,EURUSD,BUY,10561.05,False,False
T_0000874,2022-09-06 00:06:00,C_000411,XAUUSD,SELL,974.24,False,False
T_0000875,2022-09-06 00:09:00,C_000416,EURUSD,SELL,686.97,False,False
T_0000876,2022-09-06 00:11:00,C_000413,XAUUSD,SELL,623.95,False,False
T_0000877,2022-09-06 00:15:00,C_001467,BTCUSD,SELL,373.57,False,False
T_0000878,2022-09-06 00:16:00,C_000415,AUDCAD,SELL,1578.47,False,False
T_0000879,2022-09-06 00:17:00,C_000880,EURUSD,BUY,124323.63,True,False
T_0000880,2022-09-06 00:18:00,C_001724,USDJPY,BUY,10840.57,False,False
T_0000881,2022-09-06 00:18:00,C_000421,US100,SELL,140.78,False,False
T_0000882,2022-09-06 00:19:00,C_000420,US100,BUY,1542.79,False,False
T_0000883,2022-09-06 00:20:00,C_000422,GBPJPY,BUY,3510.8,False,False
T_0000884,2022-09-05 21:27:03,C_000869,USDJPY,SELL,1131.22,True,False
T_0000885,2022-09-06 00:22:00,C_001560,GBPJPY,SELL,119.06,False,False
T_0000886,2022-09-06 00:23:00,C_000410,GBPJPY,BUY,78.79,False,False
T_0000887,2022-09-06 00:28:00,C_000417,XAUUSD,BUY,1039.48,False,False
T_0000888,2022-09-06 00:17:01,C_000933,EURUSD,SELL,122716.24,True,False
T_0000889,2022-09-06 01:31:00,C_001619,US100,BUY,15470.78,True,False
T_0000890,2022-09-06 01:43:00,C_000099,AUDCAD,BUY,3661.27,True,False
T_0000891,2022-09-06 02:28:00,C_001686,XAUUSD,SELL,14746.07,False,False
T_0000892,2022-09-06 02:29:00,C_000163,GBPJPY,BUY,2423.83,True,False
T_0000893,2022-09-06 03:59:00,C_000510,BTCUSD,BUY,13.82,True,False
T_0000894,2022-09-06 04:02:00,C_000975,AUDCAD,SELL,307220.99,False,False
T_0000895,2022-09-06 04:02:00,C_000971,XAUUSD,BUY,92769.68,False,False
T_0000896,2022-09-06 04:04:00,C_000973,GBPJPY,SELL,218663.09,False,False
T_0000897,2022-09-06 04:05:00,C_000970,XAUUSD,BUY,259771.04,False,False
T_0000898,2022-09-06 04:17:00,C_000969,USDJPY,BUY,660558330.74,False,False
T_0000899,2022-09-06 04:18:00,C_000976,XAUUSD,SELL,70164.74,False,False
T_0000900,2022-09-06 04:28:00,C_000972,EURUSD,BUY,76521.21,False,False
T_0000901,2022-09-06 04:29:00,C_000967,BTCUSD,SELL,46674.97,False,False
T_0000902,2022-09-06 04:32:00,C_001077,XAUUSD,SELL,3379.45,False,False
T_0000903,2022-09-06 04:33:00,C_001081,AUDCAD,BUY,1623.43,False,False
T_0000904,2022-09-06 04:36:00,C_001074,GBPJPY,BUY,2555.03,False,False
T_0000905,2022-09-06 04:38:00,C_001082,AUDCAD,SELL,133.97,False,False
T_0000906,2022-09-06 04:38:00,C_001076,BTCUSD,BUY,3657.28,False,False
T_0000907,2022-09-06 04:44:00,C_001072,BTCUSD,BUY,1324.82,False,False
T_0000908,2022-09-06 04:48:00,C_001079,XAUUSD,BUY,1950.17,False,False
T_0000909,2022-09-06 04:51:00,C_001075,USDJPY,BUY,219.65,False,False
T_0000910,2022-09-06 04:52:00,C_001080,AUDCAD,SELL,842.2,False,False
T_0000911,2022-09-06 05:02:00,C_001342,BTCUSD,BUY,13024965.19,False,False
T_0000912,2022-09-06 05:28:00,C_000477,EURUSD,SELL,977235.85,False,False
T_0000913,2022-09-06 05:32:00,C_001086,EURUSD,BUY,976.28,True,False
T_0000914,2022-09-06 05:46:00,C_001792,GBPJPY,BUY,10632.19,True,False
T_0000915,2022-09-04 22:04:02,C_000616,US100,SELL,144.57,True,False
T_0000916,2022-09-06 05:52:00,C_000573,US100,BUY,3510590.38,True,False
T_0000917,2022-09-06 01:43:03,C_001158,AUDCAD,SELL,3597.79,True,False
T_0000918,2022-09-06 07:08:00,C_000178,EURUSD,BUY,16968.98,True,False
T_0000919,2022-09-06 07:24:00,C_000139,US100,BUY,18927.02,True,False
T_0000920,2022-09-05 19:27:02,C_001306,XAUUSD,SELL,11040.56,True,False
T_0000921,2022-09-01 15:37:02,C_000011,XAUUSD,SELL,97366.65,True,False
T_0000922,2022-09-05 11:54:03,C_000815,USDJPY,SELL,14476.54,True,False
T_0000923,2022-09-06 07:38:00,C_002147,US100,BUY,2701.45,False,False
T_0000924,2022-09-06 05:52:03,C_001494,US100,SELL,3491519.73,True,False
T_0000925,2022-09-06 07:42:00,C_002156,XAUUSD,SELL,149.73,False,False
T_0000926,2022-09-06 07:44:00,C_002148,EURUSD,SELL,2644.2,False,False
T_0000927,2022-09-06 07:44:00,C_002143,BTCUSD,SELL,596.42,False,False
T_0000928,2022-09-06 07:44:00,C_002144,USDJPY,BUY,583.38,False,False
T_0000929,2022-09-06 07:46:00,C_002152,XAUUSD,BUY,1513.86,False,False
T_0000930,2022-09-06 07:47:00,C_002142,EURUSD,BUY,1740.19,False,False
T_0000931,2022-09-06 07:48:00,C_001917,US100,BUY,21439.11,False,False
T_0000932,2022-09-06 07:54:00,C_000260,EURUSD,BUY,14926.35,True,False
T_0000933,2022-09-06 07:57:00,C_002149,US100,SELL,1728.6,False,False
T_0000934,2022-09-06 07:54:03,C_000162,EURUSD,SELL,14876.08,True,False
T_0000935,2022-09-06 08:22:00,C_001462,BTCUSD,BUY,5044.93,True,False
T_0000936,2022-09-06 08:32:00,C_000240,GBPJPY,BUY,17734.24,True,False
T_0000937,2022-09-06 08:36:00,C_000219,EURUSD,SELL,1429120.17,False,False
T_0000938,2022-09-06 08:36:00,C_001385,BTCUSD,BUY,1041.79,False,False
T_0000939,2022-09-06 08:37:00,C_001381,BTCUSD,SELL,3845.49,False,False
T_0000940,2022-09-06 08:39:00,C_001384,AUDCAD,SELL,4248.18,False,False
T_0000941,2022-09-06 05:46:03,C_000709,GBPJPY,SELL,10505.63,True,False
T_0000942,2022-09-06 08:46:00,C_001383,AUDCAD,BUY,3590.49,False,False
T_0000943,2022-09-06 08:48:00,C_001379,XAUUSD,SELL,4929.55,False,False
T_0000944,2022-09-06 08:48:00,C_000265,US100,BUY,440.15,False,False
T_0000945,2022-09-06 08:48:00,C_001382,BTCUSD,SELL,2134.47,False,False
T_0000946,2022-09-06 07:24:04,C_000541,US100,SELL,19019.31,True,False
T_0000947,2022-09-06 08:53:00,C_001378,GBPJPY,BUY,1723.35,False,False
T_0000948,2022-09-06 08:22:02,C_000987,BTCUSD,SELL,5110.45,True,False
T_0000949,2022-09-05 08:32:04,C_000604,US100,SELL,12294.18,True,False
T_0000950,2022-09-06 08:58:00,C_001380,USDJPY,BUY,328.59,False,False
T_0000951,2022-09-06 09:23:00,C_001470,EURUSD,BUY,9572.92,True,False
T_0000952,2022-09-05 16:06:04,C_001728,GBPJPY,SELL,5701.51,True,False
T_0000953,2022-09-06 09:30:00,C_001272,BTCUSD,BUY,9687.63,False,False
T_0000954,2022-09-06 09:47:00,C_001590,US100,BUY,10080.4,False,False
T_0000955,2022-09-06 08:32:02,C_000728,GBPJPY,SELL,17649.84,True,False
T_0000956,2022-09-06 01:31:04,C_001226,US100,SELL,15284.99,True,False
T_0000957,2022-09-06 10:30:00,C_001307,EURUSD,BUY,844.91,False,False
T_0000958,2022-09-06 10:30:00,C_000126,EURUSD,BUY,196.38,True,False
T_0000959,2022-09-06 10:35:00,C_001308,XAUUSD,SELL,953.52,False,False
T_0000960,2022-09-06 10:35:00,C_001310,BTCUSD,BUY,5500.89,False,False
T_0000961,2022-09-06 10:37:00,C_001256,EURUSD,BUY,6100.62,False,False
T_0000962,2022-09-06 10:45:00,C_001257,US100,BUY,2520.54,False,False
T_0000963,2022-09-06 10:46:00,C_001309,GBPJPY,BUY,4087.31,False,False
T_0000964,2022-09-06 10:50:00,C_001312,US100,BUY,5287.85,False,False
T_0000965,2022-09-06 02:29:04,C_000124,GBPJPY,SELL,2446.1,True,False
T_0000966,2022-09-06 10:52:00,C_001311,XAUUSD,BUY,4251.38,False,False
T_0000967,2022-09-06 10:54:00,C_002068,GBPJPY,BUY,30027.36,False,False
T_0000968,2022-09-06 11:09:00,C_001929,GBPJPY,BUY,9321.73,True,False
T_0000969,2022-09-05 22:21:04,C_001594,GBPJPY,SELL,1097836.77,True,False
T_0000970,2022-09-06 11:25:00,C_000904,AUDCAD,BUY,1378847.99,True,False
T_0000971,2022-09-06 11:27:00,C_001826,AUDCAD,BUY,3997.41,False,False
T_0000972,2022-09-06 11:31:00,C_001182,US100,BUY,20571.76,False,False
T_0000973,2022-09-06 11:43:00,C_001809,US100,BUY,2372.62,True,False
